發票年月,縣市代碼,縣市名稱,行業名稱,平均開立張數,平均開立金額,平均客單價
2015/2/1,N,彰化縣,超級市場,23474,5525272,235
2015/2/1,N,彰化縣,食品、飲料及菸草製品零售業,17591,3867728,220
2015/2/1,N,彰化縣,餐飲業,6973,1776684,255
2015/2/1,O,新竹市,便利商店,16601,1557535,94
2015/2/1,O,新竹市,百貨公司,111759,128928898,1154
2015/2/1,O,新竹市,綜合商品零售業,21946,7457815,340
2015/2/1,O,新竹市,超級市場,21316,3007548,141
2015/2/1,O,新竹市,食品、飲料及菸草製品零售業,12096,3083675,255
2015/2/1,O,新竹市,餐飲業,7491,1518277,203
2015/2/1,P,雲林縣,便利商店,18500,2211973,120
2015/2/1,P,雲林縣,綜合商品零售業,19875,3636358,183
2015/2/1,P,雲林縣,超級市場,31855,11533168,362
2015/2/1,P,雲林縣,食品、飲料及菸草製品零售業,15303,4110459,269
2015/2/1,Q,嘉義縣,便利商店,18809,2141702,114
2015/2/1,Q,嘉義縣,綜合商品零售業,19264,2619311,136
2015/2/1,Q,嘉義縣,超級市場,27099,7773728,287
2015/2/1,T,屏東縣,便利商店,21718,2532911,117
2015/2/1,T,屏東縣,百貨公司,42184,45575060,1080
2015/2/1,T,屏東縣,綜合商品零售業,22559,4529164,201
2015/2/1,T,屏東縣,超級市場,32409,14284280,441
2015/2/1,T,屏東縣,零售式量販店,28223,12909697,457
2015/2/1,T,屏東縣,食品、飲料及菸草製品零售業,11715,3092557,264
2015/2/1,T,屏東縣,餐飲業,8016,1556018,194
2015/2/1,U,花蓮縣,便利商店,21663,2534042,117
2015/2/1,U,花蓮縣,綜合商品零售業,21786,4548969,209
2015/2/1,U,花蓮縣,食品、飲料及菸草製品零售業,5033,2200000,437
2015/2/1,V,臺東縣,便利商店,22632,2694923,119
2015/2/1,V,臺東縣,綜合商品零售業,23230,3499656,151
2015/2/1,V,臺東縣,食品、飲料及菸草製品零售業,11080,4798915,433
2015/2/1,W,金門縣,便利商店,19908,2895749,145
2015/2/1,W,金門縣,綜合商品零售業,19719,3707783,188
2015/2/1,X,澎湖縣,便利商店,17310,2915217,168
2015/2/1,X,澎湖縣,綜合商品零售業,16652,2929572,176
2015/2/1,Z,連江縣,便利商店,17395,2471210,142
2015/2/1,Z,連江縣,綜合商品零售業,17395,2471210,142
2015/3/1,A,臺北市,住宿服務業,2844,13616817,4788
2015/3/1,A,臺北市,便利商店,25694,2113656,82
2015/3/1,A,臺北市,百貨公司,110427,147104744,1332
2015/3/1,A,臺北市,綜合商品零售業,27864,6098895,219
2015/3/1,A,臺北市,超級市場,34039,6931212,204
2015/3/1,A,臺北市,零售式量販店,35507,21748197,613
2015/3/1,A,臺北市,食品、飲料及菸草製品零售業,18185,2812628,155
2015/3/1,A,臺北市,餐飲業,9493,2433961,256
2015/3/1,B,臺中市,便利商店,23271,2231433,96
2015/3/1,B,臺中市,百貨公司,98804,222877862,2256
2015/3/1,B,臺中市,綜合商品零售業,25099,5960165,237
2015/3/1,B,臺中市,超級市場,27047,5807041,215
2015/3/1,B,臺中市,零售式量販店,60945,36218308,594
2015/3/1,B,臺中市,食品、飲料及菸草製品零售業,17250,2578845,149
2015/3/1,B,臺中市,餐飲業,12040,1850754,154
2015/3/1,C,基隆市,便利商店,18697,1646903,88
2015/3/1,C,基隆市,綜合商品零售業,19201,2229173,116
2015/3/1,C,基隆市,超級市場,22834,5318996,233
2015/3/1,C,基隆市,食品、飲料及菸草製品零售業,16752,2371907,142
2015/3/1,D,臺南市,便利商店,23546,2178693,93
2015/3/1,D,臺南市,百貨公司,67126,71008782,1058
2015/3/1,D,臺南市,綜合商品零售業,25195,4829539,192
2015/3/1,D,臺南市,超級市場,27297,3044750,112
2015/3/1,D,臺南市,零售式量販店,37665,21896484,581
2015/3/1,D,臺南市,食品、飲料及菸草製品零售業,16503,3979287,241
2015/3/1,D,臺南市,餐飲業,10863,1910638,176
2015/3/1,E,高雄市,便利商店,23492,2142121,91
2015/3/1,E,高雄市,百貨公司,76938,75226032,978
2015/3/1,E,高雄市,綜合商品零售業,25143,4572142,182
2015/3/1,E,高雄市,超級市場,28958,5706586,197
2015/3/1,E,高雄市,零售式量販店,34943,25668636,735
2015/3/1,E,高雄市,食品、飲料及菸草製品零售業,17445,8624537,494
2015/3/1,E,高雄市,餐飲業,11644,2145319,184
2015/3/1,F,新北市,便利商店,20781,1872776,90
2015/3/1,F,新北市,百貨公司,25813,13948016,540
2015/3/1,F,新北市,綜合商品零售業,21585,3070166,142
2015/3/1,F,新北市,超級市場,32726,10048181,307
2015/3/1,F,新北市,零售式量販店,26045,14196311,545
2015/3/1,F,新北市,食品、飲料及菸草製品零售業,15152,-50779368,-3351
2015/3/1,F,新北市,餐飲業,8435,1969429,233
2015/3/1,G,宜蘭縣,便利商店,19905,1948281,98
2015/3/1,G,宜蘭縣,綜合商品零售業,20191,2714426,134
2015/3/1,G,宜蘭縣,超級市場,19481,4534510,233
2015/3/1,G,宜蘭縣,食品、飲料及菸草製品零售業,13513,3293963,244
2015/3/1,G,宜蘭縣,餐飲業,5254,1514274,288
2015/3/1,H,桃園市,便利商店,20876,1894967,91
2015/3/1,H,桃園市,百貨公司,31977,28314580,885
2015/3/1,H,桃園市,綜合商品零售業,22086,3413994,155
2015/3/1,H,桃園市,超級市場,36244,10613942,293
2015/3/1,H,桃園市,零售式量販店,79133,58098099,734
2015/3/1,H,桃園市,食品、飲料及菸草製品零售業,19824,3085900,156
2015/3/1,H,桃園市,餐飲業,11876,6353410,535
2015/3/1,I,嘉義市,便利商店,21634,1951207,90
2015/3/1,I,嘉義市,綜合商品零售業,22993,4597140,200
2015/3/1,I,嘉義市,超級市場,26053,4802042,184
2015/3/1,I,嘉義市,食品、飲料及菸草製品零售業,12312,2403786,195
2015/3/1,I,嘉義市,餐飲業,14077,5135040,365
2015/3/1,J,新竹縣,便利商店,19136,1799870,94
2015/3/1,J,新竹縣,綜合商品零售業,19422,2288505,118
2015/3/1,J,新竹縣,超級市場,17712,3944215,223
2015/3/1,J,新竹縣,食品、飲料及菸草製品零售業,28286,5411108,191
2015/3/1,J,新竹縣,餐飲業,12383,2667331,215
2015/3/1,K,苗栗縣,便利商店,19575,1896621,97
2015/3/1,K,苗栗縣,綜合商品零售業,20032,2685959,134
2015/3/1,K,苗栗縣,超級市場,19854,4969826,250
2015/3/1,K,苗栗縣,食品、飲料及菸草製品零售業,31868,6806292,214
2015/3/1,M,南投縣,便利商店,19870,2168741,109
2015/3/1,M,南投縣,綜合商品零售業,20300,2931815,144
2015/3/1,M,南投縣,超級市場,24881,6203318,249
2015/3/1,M,南投縣,食品、飲料及菸草製品零售業,12086,2500494,207
2015/3/1,M,南投縣,餐飲業,8374,1514333,181
2015/3/1,N,彰化縣,便利商店,20511,2187723,107
2015/3/1,N,彰化縣,綜合商品零售業,21026,2777713,132
2015/3/1,N,彰化縣,超級市場,25044,4673418,187
2015/3/1,N,彰化縣,食品、飲料及菸草製品零售業,17776,3347902,188
2015/3/1,N,彰化縣,餐飲業,7966,1600858,201
2015/3/1,O,新竹市,便利商店,20691,1709732,83
2015/3/1,O,新竹市,百貨公司,82488,88365674,1071
2015/3/1,O,新竹市,綜合商品零售業,24659,5840988,237
2015/3/1,O,新竹市,超級市場,24683,3177014,129
2015/3/1,O,新竹市,食品、飲料及菸草製品零售業,14866,2912743,196
2015/3/1,O,新竹市,餐飲業,8610,1644976,191
2015/3/1,P,雲林縣,便利商店,19263,1969013,102
2015/3/1,P,雲林縣,綜合商品零售業,20256,2890021,143
2015/3/1,P,雲林縣,超級市場,29968,8040029,268
2015/3/1,P,雲林縣,食品、飲料及菸草製品零售業,15569,3179519,204
2015/3/1,P,雲林縣,餐飲業,10051,1049545,104
2015/3/1,Q,嘉義縣,便利商店,19743,1916755,97
2015/3/1,Q,嘉義縣,綜合商品零售業,20015,2287432,114
2015/3/1,Q,嘉義縣,超級市場,26244,6313766,241
2015/3/1,Q,嘉義縣,餐飲業,12184,1478711,121
2015/3/1,T,屏東縣,便利商店,22472,2289765,102
2015/3/1,T,屏東縣,百貨公司,32273,28003483,868
2015/3/1,T,屏東縣,綜合商品零售業,22861,3596569,157
2015/3/1,T,屏東縣,超級市場,33078,10847791,328
2015/3/1,T,屏東縣,零售式量販店,24040,8401930,350
2015/3/1,T,屏東縣,食品、飲料及菸草製品零售業,12809,2818220,220
2015/3/1,T,屏東縣,餐飲業,9000,1560264,173
2015/3/1,U,花蓮縣,便利商店,21892,2156449,99
2015/3/1,U,花蓮縣,綜合商品零售業,21690,3395599,157
2015/3/1,U,花蓮縣,食品、飲料及菸草製品零售業,3105,1143243,368
2015/3/1,V,臺東縣,便利商店,21234,2188839,103
2015/3/1,V,臺東縣,綜合商品零售業,21828,2795988,128
2015/3/1,V,臺東縣,食品、飲料及菸草製品零售業,8933,2902642,325
2015/3/1,V,臺東縣,餐飲業,6445,1737394,270
2015/3/1,W,金門縣,便利商店,22951,2974468,130
2015/3/1,W,金門縣,綜合商品零售業,22650,3663929,162
2015/3/1,X,澎湖縣,便利商店,19256,2787340,145
2015/3/1,X,澎湖縣,綜合商品零售業,18396,2767663,150
2015/3/1,Z,連江縣,便利商店,20603,2699758,131
2015/3/1,Z,連江縣,綜合商品零售業,20603,2699758,131
2015/4/1,A,臺北市,住宿服務業,2677,11447930,4276
2015/4/1,A,臺北市,便利商店,26168,2125013,81
2015/4/1,A,臺北市,百貨公司,112870,179048522,1586
2015/4/1,A,臺北市,綜合商品零售業,28234,6734291,239
2015/4/1,A,臺北市,超級市場,34552,6831911,198
2015/4/1,A,臺北市,零售式量販店,33071,19875180,601
2015/4/1,A,臺北市,食品、飲料及菸草製品零售業,17133,2616230,153
2015/4/1,A,臺北市,餐飲業,8608,2291763,266
2015/4/1,B,臺中市,便利商店,23532,2208713,94
2015/4/1,B,臺中市,百貨公司,110109,211585482,1922
2015/4/1,B,臺中市,綜合商品零售業,25359,5742079,226
2015/4/1,B,臺中市,超級市場,27012,5692956,211
2015/4/1,B,臺中市,零售式量販店,56402,33783886,599
2015/4/1,B,臺中市,食品、飲料及菸草製品零售業,16879,2547575,151
2015/4/1,B,臺中市,餐飲業,11534,1721006,149
2015/4/1,C,基隆市,便利商店,19442,1666247,86
2015/4/1,C,基隆市,綜合商品零售業,19928,2281199,114
2015/4/1,C,基隆市,超級市場,23486,5758179,245
2015/4/1,C,基隆市,食品、飲料及菸草製品零售業,16967,2240219,132
2015/4/1,D,臺南市,便利商店,23674,2179470,92
2015/4/1,D,臺南市,百貨公司,74517,90583410,1216
2015/4/1,D,臺南市,綜合商品零售業,25428,5303476,209
2015/4/1,D,臺南市,超級市場,27288,3087682,113
2015/4/1,D,臺南市,零售式量販店,35599,20303964,570
2015/4/1,D,臺南市,食品、飲料及菸草製品零售業,15027,3523368,234
2015/4/1,D,臺南市,餐飲業,10825,1898364,175
2015/4/1,E,高雄市,便利商店,23544,2137452,91
2015/4/1,E,高雄市,百貨公司,82392,105097225,1276
2015/4/1,E,高雄市,綜合商品零售業,25026,4875883,195
2015/4/1,E,高雄市,超級市場,28230,5425452,192
2015/4/1,E,高雄市,零售式量販店,31050,23540054,758
2015/4/1,E,高雄市,食品、飲料及菸草製品零售業,16180,9766905,604
2015/4/1,E,高雄市,餐飲業,9650,1808703,187
2015/4/1,F,新北市,便利商店,21326,1873883,88
2015/4/1,F,新北市,百貨公司,26741,16514024,618
2015/4/1,F,新北市,綜合商品零售業,22002,3097438,141
2015/4/1,F,新北市,超級市場,31885,9207515,289
2015/4/1,F,新北市,零售式量販店,24655,13078577,530
2015/4/1,F,新北市,食品、飲料及菸草製品零售業,15441,2165052,140
2015/4/1,F,新北市,餐飲業,7697,1680677,218
2015/4/1,G,宜蘭縣,便利商店,20825,1977308,95
2015/4/1,G,宜蘭縣,綜合商品零售業,21101,2779935,132
2015/4/1,G,宜蘭縣,超級市場,22037,5714502,259
2015/4/1,G,宜蘭縣,食品、飲料及菸草製品零售業,12384,2962295,239
2015/4/1,G,宜蘭縣,餐飲業,5919,1699348,287
2015/4/1,H,桃園市,便利商店,21687,1914369,88
2015/4/1,H,桃園市,百貨公司,34054,36768189,1080
2015/4/1,H,桃園市,綜合商品零售業,22835,3591266,157
2015/4/1,H,桃園市,超級市場,35538,10095796,284
2015/4/1,H,桃園市,零售式量販店,78786,58281394,740
2015/4/1,H,桃園市,食品、飲料及菸草製品零售業,19411,2954008,152
2015/4/1,H,桃園市,餐飲業,12573,7138873,568
2015/4/1,I,嘉義市,便利商店,21926,1926582,88
2015/4/1,I,嘉義市,綜合商品零售業,23117,4789225,207
2015/4/1,I,嘉義市,超級市場,25196,4717572,187
2015/4/1,I,嘉義市,食品、飲料及菸草製品零售業,11893,2302673,194
2015/4/1,I,嘉義市,餐飲業,12876,4605849,358
2015/4/1,J,新竹縣,便利商店,20089,1829252,91
2015/4/1,J,新竹縣,綜合商品零售業,20294,2295996,113
2015/4/1,J,新竹縣,超級市場,18188,3994300,220
2015/4/1,J,新竹縣,食品、飲料及菸草製品零售業,22874,4354113,190
2015/4/1,J,新竹縣,餐飲業,10318,2161137,209
2015/4/1,K,苗栗縣,便利商店,20170,1918467,95
2015/4/1,K,苗栗縣,綜合商品零售業,20599,2716106,132
2015/4/1,K,苗栗縣,超級市場,20554,5195122,253
2015/4/1,K,苗栗縣,食品、飲料及菸草製品零售業,33854,7105224,210
2015/4/1,M,南投縣,便利商店,20655,2233666,108
2015/4/1,M,南投縣,綜合商品零售業,20990,3001484,143
2015/4/1,M,南投縣,超級市場,25683,6414050,250
2015/4/1,M,南投縣,食品、飲料及菸草製品零售業,13165,2621166,199
2015/4/1,M,南投縣,餐飲業,7983,1588344,199
2015/4/1,N,彰化縣,便利商店,21109,2213419,105
2015/4/1,N,彰化縣,綜合商品零售業,21591,2838026,131
2015/4/1,N,彰化縣,超級市場,25941,4933538,190
2015/4/1,N,彰化縣,食品、飲料及菸草製品零售業,17835,3384284,190
2015/4/1,N,彰化縣,餐飲業,6965,1501806,216
2015/4/1,O,新竹市,便利商店,21375,1730088,81
2015/4/1,O,新竹市,百貨公司,94227,108467200,1151
2015/4/1,O,新竹市,綜合商品零售業,25634,6553873,256
2015/4/1,O,新竹市,超級市場,24788,3127984,126
2015/4/1,O,新竹市,食品、飲料及菸草製品零售業,12607,2380912,189
2015/4/1,O,新竹市,餐飲業,7489,1346932,180
2015/4/1,P,雲林縣,便利商店,20133,2032551,101
2015/4/1,P,雲林縣,綜合商品零售業,21107,2987470,142
2015/4/1,P,雲林縣,超級市場,29677,7957600,268
2015/4/1,P,雲林縣,食品、飲料及菸草製品零售業,15356,3103204,202
2015/4/1,P,雲林縣,餐飲業,11720,1216904,104
2015/4/1,Q,嘉義縣,便利商店,20718,1987752,96
2015/4/1,Q,嘉義縣,綜合商品零售業,20894,2374249,114
2015/4/1,Q,嘉義縣,超級市場,27311,6662198,244
2015/4/1,Q,嘉義縣,餐飲業,10999,1328264,121
2015/4/1,T,屏東縣,便利商店,23349,2387914,102
2015/4/1,T,屏東縣,百貨公司,37399,41902757,1120
2015/4/1,T,屏東縣,綜合商品零售業,23517,3924344,167
2015/4/1,T,屏東縣,超級市場,29949,9124611,305
2015/4/1,T,屏東縣,零售式量販店,24471,8756660,358
2015/4/1,T,屏東縣,食品、飲料及菸草製品零售業,13007,2978431,229
2015/4/1,T,屏東縣,餐飲業,8914,1530714,172
2015/4/1,U,花蓮縣,便利商店,23019,2301444,100
2015/4/1,U,花蓮縣,綜合商品零售業,22691,3879032,171
2015/4/1,U,花蓮縣,超級市場,15583,4831236,310
2015/4/1,U,花蓮縣,食品、飲料及菸草製品零售業,3412,1202272,352
2015/4/1,V,臺東縣,便利商店,22087,2280336,103
2015/4/1,V,臺東縣,綜合商品零售業,22648,2810458,124
2015/4/1,V,臺東縣,食品、飲料及菸草製品零售業,8332,2652251,318
2015/4/1,V,臺東縣,餐飲業,8417,2222721,264
2015/4/1,W,金門縣,便利商店,24182,3178754,131
2015/4/1,W,金門縣,綜合商品零售業,23817,3864337,162
2015/4/1,X,澎湖縣,便利商店,21961,3122121,142
2015/4/1,X,澎湖縣,綜合商品零售業,20448,3083721,151
2015/4/1,Z,連江縣,便利商店,22516,2839789,126
2015/4/1,Z,連江縣,綜合商品零售業,22516,2839789,126
2015/5/1,A,臺北市,住宿服務業,3088,16202143,5246
2015/5/1,A,臺北市,便利商店,28333,2287581,81
2015/5/1,A,臺北市,百貨公司,121171,171553882,1416
2015/5/1,A,臺北市,綜合商品零售業,30411,6775546,223
2015/5/1,A,臺北市,超級市場,36476,7289445,200
2015/5/1,A,臺北市,零售式量販店,37147,21980739,592
2015/5/1,A,臺北市,食品、飲料及菸草製品零售業,18697,2962044,158
2015/5/1,A,臺北市,餐飲業,8748,2262917,259
2015/5/1,B,臺中市,便利商店,24873,2334201,94
2015/5/1,B,臺中市,百貨公司,108882,177219512,1628
2015/5/1,B,臺中市,綜合商品零售業,26835,5582381,208
2015/5/1,B,臺中市,超級市場,28826,6186966,215
2015/5/1,B,臺中市,零售式量販店,65000,38954827,599
2015/5/1,B,臺中市,食品、飲料及菸草製品零售業,19602,2856631,146
2015/5/1,B,臺中市,餐飲業,15832,2184499,138
2015/5/1,C,基隆市,便利商店,21302,1794280,84
2015/5/1,C,基隆市,綜合商品零售業,21717,2429172,112
2015/5/1,C,基隆市,超級市場,24068,5501034,229
2015/5/1,C,基隆市,食品、飲料及菸草製品零售業,18571,2525944,136
2015/5/1,D,臺南市,便利商店,25301,2344341,93
2015/5/1,D,臺南市,百貨公司,79038,80183433,1014
2015/5/1,D,臺南市,綜合商品零售業,27203,5268934,194
2015/5/1,D,臺南市,超級市場,29149,3352388,115
2015/5/1,D,臺南市,零售式量販店,39634,22769572,574
2015/5/1,D,臺南市,食品、飲料及菸草製品零售業,16766,3676247,219
2015/5/1,D,臺南市,餐飲業,11136,2213367,199
2015/5/1,E,高雄市,便利商店,25168,2296793,91
2015/5/1,E,高雄市,百貨公司,80343,87474667,1089
2015/5/1,E,高雄市,綜合商品零售業,26795,4909030,183
2015/5/1,E,高雄市,超級市場,30522,5966765,195
2015/5/1,E,高雄市,零售式量販店,37648,28519810,758
2015/5/1,E,高雄市,食品、飲料及菸草製品零售業,17640,9400690,533
2015/5/1,E,高雄市,餐飲業,9935,1826627,184
2015/5/1,F,新北市,便利商店,23179,2023695,87
2015/5/1,F,新北市,百貨公司,29039,17126534,590
2015/5/1,F,新北市,綜合商品零售業,23930,3382812,141
2015/5/1,F,新北市,超級市場,34471,10948104,318
2015/5/1,F,新北市,零售式量販店,27355,13674011,500
2015/5/1,F,新北市,食品、飲料及菸草製品零售業,16481,2267905,138
2015/5/1,F,新北市,餐飲業,8248,2022711,245
2015/5/1,G,宜蘭縣,便利商店,22051,2079443,94
2015/5/1,G,宜蘭縣,綜合商品零售業,22364,2912550,130
2015/5/1,G,宜蘭縣,超級市場,23005,5430244,236
2015/5/1,G,宜蘭縣,食品、飲料及菸草製品零售業,12597,2958303,235
2015/5/1,G,宜蘭縣,餐飲業,6633,1911403,288
2015/5/1,H,桃園市,便利商店,23265,2057280,88
2015/5/1,H,桃園市,百貨公司,37713,36596319,970
2015/5/1,H,桃園市,綜合商品零售業,24559,3816280,155
2015/5/1,H,桃園市,超級市場,38724,11082817,286
2015/5/1,H,桃園市,零售式量販店,81245,58960457,726
2015/5/1,H,桃園市,食品、飲料及菸草製品零售業,21056,3184772,151
2015/5/1,H,桃園市,餐飲業,12745,7128471,559
2015/5/1,I,嘉義市,便利商店,23115,2047872,89
2015/5/1,I,嘉義市,綜合商品零售業,24519,4744047,193
2015/5/1,I,嘉義市,超級市場,26996,5024108,186
2015/5/1,I,嘉義市,食品、飲料及菸草製品零售業,11200,3024775,270
